provinsi,jenis,daerah,upah,peng,ump,gk,tahun,Cluster
SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,15776.999999999998,1016243.0,2647767.0,315737.0,2018,1
SULAWESI SELATAN,TOTAL,PERKOTAAN,17105.0,1291355.0,2860382.0,338997.0,2019,3
SULAWESI SELATAN,TOTAL,PERKOTAAN,17105.0,1291355.0,2860382.0,354770.0,2019,3
SULAWESI SELATAN,TOTAL,PERKOTAAN,19172.0,1326929.0,3103800.0,363361.0,2020,3
SULAWESI SELATAN,TOTAL,PERKOTAAN,19172.0,1326929.0,3103800.0,375463.0,2020,3
SULAWESI SELATAN,TOTAL,PERDESAAN,17105.0,816375.0,2860382.0,322223.0,2019,6
SULAWESI SELATAN,TOTAL,PERDESAAN,17105.0,816375.0,2860382.0,331063.0,2019,6
SULAWESI SELATAN,TOTAL,PERDESAAN,19172.0,851147.0000000001,3103800.0,339743.0,2020,6
SULAWESI SELATAN,TOTAL,PERDESAAN,19172.0,851147.0000000001,3103800.0,350791.0,2020,6
SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,17105.0,1022418.0,2860382.0,329880.0,2019,1
SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,17105.0,1022418.0,2860382.0,341555.0,2019,1
SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,19172.0,1057864.0000000002,3103800.0,350264.0,2020,1
SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,19172.0,1057864.0000000002,3103800.0,362031.0,2020,1
SULAWESI SELATAN,TOTAL,PERKOTAAN,19217.0,1369018.0,3165876.0,389804.0,2021,3
SULAWESI SELATAN,TOTAL,PERKOTAAN,19217.0,1369018.0,3165876.0,403751.0,2021,3
SULAWESI SELATAN,TOTAL,PERKOTAAN,17257.0,1396970.0,3165876.0,419172.0,2022,3
SULAWESI SELATAN,TOTAL,PERKOTAAN,17257.0,1396970.0,3165876.0,443717.0,2022,3
SULAWESI SELATAN,TOTAL,PERDESAAN,19217.0,888244.0000000001,3165876.0,358330.0,2021,6
SULAWESI SELATAN,TOTAL,PERDESAAN,19217.0,888244.0000000001,3165876.0,368465.0,2021,6
SULAWESI SELATAN,TOTAL,PERDESAAN,17257.0,928649.0000000001,3165876.0,383414.0,2022,6
SULAWESI SELATAN,TOTAL,PERDESAAN,17257.0,928649.0000000001,3165876.0,405213.0,2022,6
SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,19217.0,1104096.0,3165876.0,372491.0,2021,1
SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,19217.0,1104096.0,3165876.0,384455.0,2021,1
SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,17257.0,1142611.0,3165876.0,399755.0,2022,1
SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,17257.0,1142611.0,3165876.0,422952.0,2022,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,13660.999999999998,385082.0,1652000.0,190438.0,2015,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,13660.999999999998,385082.0,1652000.0,200424.0,2015,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,23443.999999999996,439023.0,1849999.9999999998,205281.0,2016,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,23443.999999999996,439023.0,1849999.9999999998,209281.0,2016,8
SULAWESI TENGGARA,MAKANAN,PERDESAAN,13660.999999999998,306600.0,1652000.0,196016.0,2015,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,13660.999999999998,306600.0,1652000.0,204787.0,2015,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,23443.999999999996,343145.0,1849999.9999999998,212249.0,2016,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,23443.999999999996,343145.0,1849999.9999999998,215718.0,2016,0
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,13660.999999999998,329208.0,1652000.0,194409.0,2015,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,13660.999999999998,329208.0,1652000.0,203530.0,2015,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,23443.999999999996,371733.0,1849999.9999999998,210619.0,2016,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,23443.999999999996,371733.0,1849999.9999999998,213918.0,2016,5
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,16604.0,483415.0,2002625.0,211529.00000000003,2017,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,16604.0,483415.0,2002625.0,218461.0,2017,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,15944.0,534142.0,2177052.0,220497.0,2018,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,15944.0,534142.0,2177052.0,232433.00000000003,2018,8
SULAWESI TENGGARA,MAKANAN,PERDESAAN,16604.0,375141.0,2002625.0,217357.0,2017,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,16604.0,375141.0,2002625.0,227757.0,2017,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,15944.0,409899.0,2177052.0,230677.0,2018,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,15944.0,409899.0,2177052.0,240343.0,2018,0
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,16604.0,409856.0,2002625.0,215619.0,2017,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,16604.0,409856.0,2002625.0,224360.0,2017,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,15944.0,457496.00000000006,2177052.0,226889.00000000003,2018,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,15944.0,457496.00000000006,2177052.0,237715.0,2018,5
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,15849.0,551172.0,2351870.0,242594.0,2019,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,15849.0,551172.0,2351870.0,255355.0,2019,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,20449.0,572118.0,2552015.0,264082.0,2020,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,20449.0,572118.0,2552015.0,274804.0,2020,8
SULAWESI TENGGARA,MAKANAN,PERDESAAN,15849.0,426329.0,2351870.0,247687.0,2019,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,15849.0,426329.0,2351870.0,262555.0,2019,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,20449.0,464457.0,2552015.0,271154.0,2020,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,20449.0,464457.0,2552015.0,276410.0,2020,0
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,15849.0,475215.0,2351870.0,245761.0,2019,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,15849.0,475215.0,2351870.0,259888.0,2019,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,20449.0,506739.0,2552015.0,268511.0,2020,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,20449.0,506739.0,2552015.0,275884.0,2020,5
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,19302.0,593609.9999999999,2552014.0,281207.0,2021,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,19302.0,593609.9999999999,2552014.0,293509.0,2021,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,17542.0,605702.0,2710596.0,301800.0,2022,8
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,17542.0,605702.0,2710596.0,324704.0,2022,8
SULAWESI TENGGARA,MAKANAN,PERDESAAN,19302.0,462872.0,2552014.0,284561.0,2021,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,19302.0,462872.0,2552014.0,297786.0,2021,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,17542.0,494846.0,2710596.0,305321.0,2022,0
SULAWESI TENGGARA,MAKANAN,PERDESAAN,17542.0,494846.0,2710596.0,327126.0,2022,0
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,19302.0,509723.0,2552014.0,283400.0,2021,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,19302.0,509723.0,2552014.0,296298.0,2021,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,17542.0,535048.0,2710596.0,304126.0,2022,5
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,17542.0,535048.0,2710596.0,326264.0,2022,5
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,13660.999999999998,520583.0,1652000.0,79264.0,2015,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,13660.999999999998,520583.0,1652000.0,81806.0,2015,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,23443.999999999996,657421.0,1849999.9999999998,84546.0,2016,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,23443.999999999996,657421.0,1849999.9999999998,85004.0,2016,2
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,13660.999999999998,272945.0,1652000.0,56620.0,2015,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,13660.999999999998,272945.0,1652000.0,59583.0,2015,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,23443.999999999996,340272.99999999994,1849999.9999999998,59712.0,2016,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,23443.999999999996,340272.99999999994,1849999.9999999998,61261.0,2016,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,13660.999999999998,344281.0,1652000.0,63144.0,2015,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,13660.999999999998,344281.0,1652000.0,65986.0,2015,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,23443.999999999996,434835.0,1849999.9999999998,66669.0,2016,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,23443.999999999996,434835.0,1849999.9999999998,68243.0,2016,4
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,16604.0,652235.0,2002625.0,86299.0,2017,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,16604.0,652235.0,2002625.0,90163.0,2017,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,15944.0,721815.0,2177052.0,90744.0,2018,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,15944.0,721815.0,2177052.0,91842.0,2018,2
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,16604.0,345524.0,2002625.0,62381.99999999999,2017,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,16604.0,345524.0,2002625.0,67739.0,2017,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,15944.0,382112.0,2177052.0,68026.0,2018,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,15944.0,382112.0,2177052.0,71248.0,2018,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,16604.0,443862.0,2002625.0,69990.0,2017,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,16604.0,443862.0,2002625.0,75898.0,2017,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,15944.0,512252.0,2177052.0,76729.0,2018,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,15944.0,512252.0,2177052.0,79013.0,2018,4
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,15849.0,754733.0000000001,2351870.0,94284.0,2019,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,15849.0,754733.0000000001,2351870.0,100879.99999999999,2019,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,20449.0,744283.0,2552015.0,101982.0,2020,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,20449.0,744283.0,2552015.0,109035.0,2020,2
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,15849.0,411783.0,2351870.0,73510.0,2019,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,15849.0,411783.0,2351870.0,77510.0,2019,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,20449.0,393163.0,2552015.0,78865.0,2020,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,20449.0,393163.0,2552015.0,83714.0,2020,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,15849.0,546074.0,2351870.0,81641.0,2019,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,15849.0,546074.0,2351870.0,86578.0,2019,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,20449.0,531059.0,2552015.0,87933.0,2020,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,20449.0,531059.0,2552015.0,92645.0,2020,4
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,19302.0,789518.0,2552014.0,112976.0,2021,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,19302.0,789518.0,2552014.0,116823.0,2021,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,17542.0,799979.0000000001,2710596.0,118643.0,2022,2
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,17542.0,799979.0000000001,2710596.0,126475.99999999999,2022,2
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,19302.0,433015.0,2552014.0,85263.0,2021,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,19302.0,433015.0,2552014.0,88060.0,2021,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,17542.0,449414.0,2710596.0,89413.0,2022,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,17542.0,449414.0,2710596.0,94558.0,2022,7
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,19302.0,560769.0,2552014.0,95189.0,2021,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,19302.0,560769.0,2552014.0,98446.0,2021,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,17542.0,576546.0,2710596.0,100011.0,2022,4
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,17542.0,576546.0,2710596.0,106200.00000000001,2022,4
SULAWESI TENGGARA,TOTAL,PERKOTAAN,15845.0,852692.0,1125207.0,215910.00000000003,2013,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,15845.0,852692.0,1125207.0,240089.0,2013,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,15845.0,899893.0,1400000.0,241921.0,2014,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,15845.0,899893.0,1400000.0,254015.0,2014,3
SULAWESI TENGGARA,TOTAL,PERDESAAN,15845.0,458317.0,1125207.0,200058.0,2013,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,15845.0,458317.0,1125207.0,221905.0,2013,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,15845.0,483861.0,1400000.0,226220.0,2014,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,15845.0,483861.0,1400000.0,238745.00000000003,2014,6
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,15845.0,566489.0,1125207.0,313294.0,2013,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,15845.0,600621.0000000001,1400000.0,313294.0,2014,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,13660.999999999998,905665.0000000001,1652000.0,269703.0,2015,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,13660.999999999998,905665.0000000001,1652000.0,282230.0,2015,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,23443.999999999996,1096445.0,1849999.9999999998,289827.0,2016,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,23443.999999999996,1096445.0,1849999.9999999998,294286.0,2016,3
SULAWESI TENGGARA,TOTAL,PERDESAAN,13660.999999999998,579545.0,1652000.0,252636.0,2015,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,13660.999999999998,579545.0,1652000.0,264371.0,2015,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,23443.999999999996,683418.0,1849999.9999999998,271961.0,2016,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,23443.999999999996,683418.0,1849999.9999999998,276978.0,2016,6
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,13660.999999999998,673488.0,1652000.0,257553.0,2015,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,13660.999999999998,673488.0,1652000.0,269516.0,2015,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,23443.999999999996,806567.9999999999,1849999.9999999998,277288.0,2016,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,23443.999999999996,806567.9999999999,1849999.9999999998,282161.0,2016,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,16604.0,1135651.0000000002,2002625.0,297829.0,2017,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,16604.0,1135651.0000000002,2002625.0,308624.0,2017,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,15944.0,1255958.0,2177052.0,311241.0,2018,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,15944.0,1255958.0,2177052.0,324276.0,2018,3
SULAWESI TENGGARA,TOTAL,PERDESAAN,16604.0,720666.0,2002625.0,279739.0,2017,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,16604.0,720666.0,2002625.0,295496.0,2017,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,15944.0,792011.0000000001,2177052.0,298702.0,2018,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,15944.0,792011.0000000001,2177052.0,311592.0,2018,6
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,16604.0,853719.0000000001,2002625.0,285609.0,2017,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,16604.0,853719.0000000001,2002625.0,300258.0,2017,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,15944.0,969750.0000000001,2177052.0,303618.0,2018,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,15944.0,969750.0000000001,2177052.0,316729.0,2018,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,15849.0,1305905.0,2351870.0,336877.0,2019,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,15849.0,1305905.0,2351870.0,356235.0,2019,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,20449.0,1316401.0,2552015.0,366063.0,2020,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,20449.0,1316401.0,2552015.0,383839.0,2020,3
SULAWESI TENGGARA,TOTAL,PERDESAAN,15849.0,838113.0,2351870.0,321197.0,2019,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,15849.0,838113.0,2351870.0,340065.0,2019,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,20449.0,857620.0000000002,2552015.0,350019.0,2020,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,20449.0,857620.0000000002,2552015.0,360123.0,2020,6
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,15849.0,1021289.0,2351870.0,327402.0,2019,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,15849.0,1021289.0,2351870.0,346466.0,2019,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,20449.0,1037799.0000000002,2552015.0,356444.0,2020,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,20449.0,1037799.0000000002,2552015.0,368529.0,2020,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,19302.0,1383129.0,2552014.0,394183.0,2021,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,19302.0,1383129.0,2552014.0,410332.0,2021,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,17542.0,1405681.9999999998,2710596.0,420442.0,2022,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,17542.0,1405681.9999999998,2710596.0,451179.99999999994,2022,3
SULAWESI TENGGARA,TOTAL,PERDESAAN,19302.0,895888.0,2552014.0,369824.0,2021,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,19302.0,895888.0,2552014.0,385845.0,2021,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,17542.0,944260.0000000001,2710596.0,394734.0,2022,6
SULAWESI TENGGARA,TOTAL,PERDESAAN,17542.0,944260.0000000001,2710596.0,421684.00000000006,2022,6
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,19302.0,1070493.0,2552014.0,378589.0,2021,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,19302.0,1070493.0,2552014.0,394744.0,2021,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,17542.0,1111595.0000000002,2710596.0,404137.0,2022,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,17542.0,1111595.0000000002,2710596.0,432464.0,2022,1
GORONTALO,MAKANAN,PERKOTAAN,10030.0,400853.0,1600000.0,191995.0,2015,8
GORONTALO,MAKANAN,PERKOTAAN,10030.0,400853.0,1600000.0,201515.0,2015,8
GORONTALO,MAKANAN,PERKOTAAN,13087.999999999998,458798.0,1875000.0,209232.0,2016,8
GORONTALO,MAKANAN,PERKOTAAN,13087.999999999998,458798.0,1875000.0,211756.00000000003,2016,8
GORONTALO,MAKANAN,PERDESAAN,10030.0,287010.0,1600000.0,207979.99999999997,2015,0
GORONTALO,MAKANAN,PERDESAAN,10030.0,287010.0,1600000.0,216687.0,2015,0
GORONTALO,MAKANAN,PERDESAAN,13087.999999999998,337137.0,1875000.0,224958.00000000003,2016,0
GORONTALO,MAKANAN,PERDESAAN,13087.999999999998,337137.0,1875000.0,226546.0,2016,0
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,10030.0,326512.0,1600000.0,202433.0,2015,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,10030.0,326512.0,1600000.0,211422.0,2015,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,13087.999999999998,380934.0,1875000.0,219469.00000000003,2016,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,13087.999999999998,380934.0,1875000.0,221771.99999999997,2016,5
GORONTALO,MAKANAN,PERKOTAAN,12784.0,525875.0,2029999.9999999998,221124.00000000003,2017,8
GORONTALO,MAKANAN,PERKOTAAN,12784.0,525875.0,2029999.9999999998,233999.0,2017,8
GORONTALO,MAKANAN,PERKOTAAN,11891.0,501436.0,2206813.0,237890.00000000003,2018,8
GORONTALO,MAKANAN,PERKOTAAN,11891.0,501436.0,2206813.0,246147.99999999997,2018,8
GORONTALO,MAKANAN,PERDESAAN,12784.0,394003.0,2029999.9999999998,233542.00000000003,2017,0
GORONTALO,MAKANAN,PERDESAAN,12784.0,394003.0,2029999.9999999998,242180.0,2017,0
GORONTALO,MAKANAN,PERDESAAN,11891.0,374990.0,2206813.0,249937.0,2018,0
GORONTALO,MAKANAN,PERDESAAN,11891.0,374990.0,2206813.0,255886.0,2018,0
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,12784.0,441998.0,2029999.9999999998,229465.0,2017,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,12784.0,441998.0,2029999.9999999998,239329.00000000003,2017,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,11891.0,423925.0,2206813.0,245508.0,2018,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,11891.0,423925.0,2206813.0,252117.0,2018,5
GORONTALO,MAKANAN,PERKOTAAN,13492.0,519468.0,2384020.0,255870.0,2019,8
GORONTALO,MAKANAN,PERKOTAAN,13492.0,519468.0,2384020.0,261635.0,2019,8
GORONTALO,MAKANAN,PERKOTAAN,15128.0,532422.0,2788826.0,279230.0,2020,8
GORONTALO,MAKANAN,PERKOTAAN,15128.0,532422.0,2788826.0,281726.0,2020,8
GORONTALO,MAKANAN,PERDESAAN,13492.0,404408.00000000006,2384020.0,259698.0,2019,0
GORONTALO,MAKANAN,PERDESAAN,13492.0,404408.00000000006,2384020.0,279108.0,2019,0
GORONTALO,MAKANAN,PERDESAAN,15128.0,434893.0,2788826.0,292558.0,2020,0
GORONTALO,MAKANAN,PERDESAAN,15128.0,434893.0,2788826.0,298431.0,2020,0
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,13492.0,452958.0,2384020.0,258158.0,2019,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,13492.0,452958.0,2384020.0,272431.0,2019,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,15128.0,476069.0,2788826.0,287272.0,2020,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,15128.0,476069.0,2788826.0,291402.0,2020,5
GORONTALO,MAKANAN,PERKOTAAN,14613.000000000002,593594.0,4416186.0,292463.0,2021,8
GORONTALO,MAKANAN,PERKOTAAN,14613.000000000002,593594.0,4416186.0,298372.0,2021,8
GORONTALO,MAKANAN,PERKOTAAN,14289.0,576110.0,2800580.0,307264.0,2022,8
GORONTALO,MAKANAN,PERKOTAAN,14289.0,576110.0,2800580.0,321061.0,2022,8
GORONTALO,MAKANAN,PERDESAAN,14613.000000000002,480020.0,4416186.0,310257.0,2021,0
GORONTALO,MAKANAN,PERDESAAN,14613.000000000002,480020.0,4416186.0,315316.0,2021,0
GORONTALO,MAKANAN,PERDESAAN,14289.0,501696.0,2800580.0,324541.0,2022,0
GORONTALO,MAKANAN,PERDESAAN,14289.0,501696.0,2800580.0,342791.0,2022,0
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,14613.000000000002,529729.0,4416186.0,303108.0,2021,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,14613.000000000002,529729.0,4416186.0,308586.0,2021,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,14289.0,534461.0,2800580.0,317319.0,2022,5
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,14289.0,534461.0,2800580.0,333794.0,2022,5
GORONTALO,NONMAKANAN,PERKOTAAN,10030.0,541711.0,1600000.0,71293.0,2015,2
GORONTALO,NONMAKANAN,PERKOTAAN,10030.0,541711.0,1600000.0,73066.0,2015,2
GORONTALO,NONMAKANAN,PERKOTAAN,13087.999999999998,567969.0,1875000.0,75076.0,2016,2
GORONTALO,NONMAKANAN,PERKOTAAN,13087.999999999998,567969.0,1875000.0,75400.0,2016,2
GORONTALO,NONMAKANAN,PERDESAAN,10030.0,234180.0,1600000.0,55866.0,2015,7
GORONTALO,NONMAKANAN,PERDESAAN,10030.0,234180.0,1600000.0,58476.00000000001,2015,7
GORONTALO,NONMAKANAN,PERDESAAN,13087.999999999998,295510.0,1875000.0,59232.0,2016,7
GORONTALO,NONMAKANAN,PERDESAAN,13087.999999999998,295510.0,1875000.0,59453.0,2016,7
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,10030.0,340889.0,1600000.0,61220.0,2015,4
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,10030.0,340889.0,1600000.0,63539.0,2015,4
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,13087.999999999998,393591.0,1875000.0,64764.0,2016,4
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,13087.999999999998,393591.0,1875000.0,65196.00000000001,2016,4
GORONTALO,NONMAKANAN,PERKOTAAN,12784.0,680549.9999999999,2029999.9999999998,77368.0,2017,2
GORONTALO,NONMAKANAN,PERKOTAAN,12784.0,680549.9999999999,2029999.9999999998,78933.0,2017,2
GORONTALO,NONMAKANAN,PERKOTAAN,11891.0,653909.0,2206813.0,80305.0,2018,2
GORONTALO,NONMAKANAN,PERKOTAAN,11891.0,653909.0,2206813.0,81220.0,2018,2
GORONTALO,NONMAKANAN,PERDESAAN,12784.0,328112.0,2029999.9999999998,61513.99999999999,2017,7
